id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
7093,270523365,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025619,1,88904326,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,10,28036,4417586,447888852,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAKERS & COFFEE,1,Anual,1,Abierta,852,852,43419,11025619,1,88904326,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,10,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,3,2,6,NA
7095,270541852,4,SALAMANCA           ,405,LISTA               ,11019273,1,520200,CALLE                   ,MONTESA                                           ,NUM,35,28006,44297458,44756905,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,HACHES,1,Anual,1,Abierta,1134,1134,43420,11019271,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,79,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,6,6,13,NA
7096,280048445,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,20149845,1,87100,CALLE                   ,MARIA TUBAU                                       ,NUM,19,28050,44246563,448473754,1,Puerta Calle,1,Abierto,70,NA,PB,NA,NA,NA,LA MURALLA,1,Anual,1,Abierta,2883,2883,43424,20149845,1,87100,CALLE                   ,MARIA TUBAU                                       ,NUM,19, A,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,11,11,42, A
7097,280047274,8,FUENCARRAL-EL PARDO ,804,EL PILAR            ,11046328,1,639400,CALLE                   ,RIBADAVIA                                         ,NUM,13,28029,43986062,448043855,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,RED PUB,1,Anual,1,Abierta,206,206,43424,11046328,1,639400,CALLE                   ,RIBADAVIA                                         ,NUM,13,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,10,10,39,NA
7098,270554099,2,ARGANZUELA          ,202,ACACIAS             ,20088679,1,2303,CALLE                   ,MAJUELO                                           ,NUM,3,28005,44000859,447273253,1,Puerta Calle,1,Abierto,70,NA,PB,NA,NA,NA,CASA DE VILA DE CRUCES - FURANCHO - EMPANADERIA,1,Anual,1,Abierta,2556,2556,43427,31041985,1,2305,CALLE                   ,CEIBA                                             ,NUM,4,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,8,8,30, A
7099,170002105,17,VILLAVERDE          ,1703,BUTARQUE            ,20166949,1,2876,CALLE                   ,ESTEFANITA                                        ,NUM,64,28021,44273952,446597448,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,TRUJILLO BURGER,1,Anual,1,Abierta,11986,11986,43427,20166949,1,2876,CALLE                   ,ESTEFANITA                                        ,NUM,64,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,21,21,56,NA
7102,270551106,3,RETIRO              ,302,ADELFAS             ,11011760,1,205000,PLAZA                   ,CONDE DE CASAL                                    ,NUM,6,28007,44319357,44730655,1,Puerta Calle,1,Abierto,15,NA,PB,NA,NA,NA,HOTEL CLARIDGE SL,1,Anual,1,Abierta,1785,1785,43431,11011760,1,205000,PLAZA                   ,CONDE DE CASAL                                    ,NUM,6,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,8,8,16,NA
7103,280020430,3,RETIRO              ,304,IBIZA               ,11012495,1,502300,AVENIDA                 ,MENENDEZ PELAYO                                   ,NUM,39,28009,44244858,447434451,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR,1,Anual,1,Abierta,544,544,43431,11012495,1,502300,AVENIDA                 ,MENENDEZ PELAYO                                   ,NUM,39,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,5,5,10,NA
7104,270152963,11,CARABANCHEL         ,1106,BUENAVISTA          ,11077663,1,86000,CALLE                   ,AZCOITIA                                          ,NUM,60,28044,4360256,446958955,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR LOS CHIQUITOS DE AVILA,1,Anual,1,Abierta,4926,4926,43432,11077663,1,86000,CALLE                   ,AZCOITIA                                          ,NUM,60,  ,Otros,0.416666667,0.041666667,0.416666667,0,0.416666667,0.0625,0.416666667,0.020833333,0,0,6,6,24,NA
7105,150002699,15,CIUDAD LINEAL       ,1501,VENTAS              ,31014949,1,171100,CALLE                   ,CIPRIANO SANCHO                                   ,NUM,2,28017,44442057,447591248,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CAFETERIA  GALOPE ALCALA,1,Anual,1,Abierta,704,704,43432,11104477,1,88904333,CALLE                   ,ALCALA                                            ,NUM,250,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,4,4,12,NA
7106,270166297,14,MORATALAZ           ,1406,VINATEROS           ,11103008,1,587500,CALLE                   ,PICO DE LOS ARTILLEROS                            ,NUM,128,28030,44549956,447288346,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR  HOLA  CERVECERIA,1,Anual,1,Abierta,4158,4158,43433,11103008,1,587500,CALLE                   ,PICO DE LOS ARTILLEROS                            ,NUM,128,  ,Otros,0.333333333,0,0.333333333,0.958333333,0.333333333,0.041666667,0.333333333,0.958333333,0,0,12,12,48,NA
7108,280048961,8,FUENCARRAL-EL PARDO ,808,EL GOLOSO           ,31014789,1,31000135,AVENIDA                 ,MONASTERIO DE SILOS                               ,NUM,29,28049,44031164,448388856,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFE LA GUAPA,2,Estacional,1,Abierta,324,NA,43433,31012861,1,31000153,CALLE                   ,MONASTERIO DE LAS BATUECAS                        ,NUM,15, A,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,1,NA,4, C
7109,280020810,3,RETIRO              ,302,ADELFAS             ,31022225,1,94900,CALLE                   ,BARRILERO                                         ,NUM,2,28007,44281957,44721385,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CATALINA,1,Anual,1,Abierta,9666,9666,43433,31022225,1,94900,CALLE                   ,BARRILERO                                         ,NUM,2, A,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,1,1,23,23,89, A
7110,280043914,10,LATINA              ,1004,ALUCHE              ,31016682,1,543700,CALLE                   ,OCAÑA                                             ,NUM,112,28047,43616861,447097356,1,Puerta Calle,1,Abierto,150,NA,PB,NA,NA,NA,PANADERIA JOSE PAN,1,Anual,1,Abierta,1404,1404,43434,31016682,1,543700,CALLE                   ,OCAÑA                                             ,NUM,112,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,18,NA
7111,280018184,2,ARGANZUELA          ,204,LEGAZPI             ,20007802,1,600100,CALLE                   ,PLOMO                                             ,NUM,1,28045,44151558,447137052,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR SANPAS,1,Anual,1,Abierta,362,362,43438,20007802,1,600100,CALLE                   ,PLOMO                                             ,NUM,1,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,7,7,14,NA
7112,270479174,1,CENTRO              ,101,PALACIO             ,11000387,1,274300,CALLE                   ,ESPEJO                                            ,NUM,2,28013,4397836,447420053,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR REFRA,1,Anual,1,Abierta,977,977,43438,20003854,1,700000,CALLE                   ,SANTIAGO                                          ,NUM,4,  ,Acera,0.416666667,0.041666667,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,5,5,10,NA
7113,280054652,11,CARABANCHEL         ,1105,PUERTA BONITA       ,11075719,1,332700,CALLE                   ,GENERAL RICARDOS                                  ,NUM,163,28025,4377536,447100054,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFETERIA CHURRERIA,2,Estacional,1,Abierta,1794,NA,43438,11075719,1,332700,CALLE                   ,GENERAL RICARDOS                                  ,NUM,163,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.0625,NA,NA,0,NA,6,NA,18,NA
7114,285032952,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,31029581,1,716700,CALLE                   ,SIERRA GORDA                                      ,NUM,3,28031,44726853,447017643,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,EL CAMPANARIO,1,Anual,1,Abierta,7776,3888,43445,11130066,1,414710,PLAZA                   ,JUAN DE MALASAÑA                                  ,NUM,10,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,24,12,96, B
7115,270516267,4,SALAMANCA           ,402,GOYA                ,11014874,1,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,NUM,7,28006,44266658,447520751,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,GRANIER,1,Anual,1,Abierta,2387,2387,43446,11014874,1,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,NUM,7,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,7,7,22,NA
7116,270392939,3,RETIRO              ,304,IBIZA               ,11012464,1,529200,CALLE                   ,NARVAEZ                                           ,NUM,52,28009,44261958,447452251,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,THE CIRCLE FOOD,1,Anual,1,Abierta,3456,3456,43447,11012464,1,529200,CALLE                   ,NARVAEZ                                           ,NUM,52,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,11,11,33,NA
7117,270544144,4,SALAMANCA           ,401,RECOLETOS           ,11014102,1,710300,CALLE                   ,SERRANO                                           ,NUM,41,28001,44168159,447556252,1,Puerta Calle,1,Abierto,60,NA,PB,NA,NA,NA,HONEST GREENS,1,Anual,1,Abierta,1764,1764,43448,11014102,1,710300,CALLE                   ,SERRANO                                           ,NUM,41,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,4,4,16,NA
7118,270319090,4,SALAMANCA           ,405,LISTA               ,31004887,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,66,28006,44244158,447605951,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,KLAATU                                            ,1,Anual,1,Abierta,2385,2385,43448,31004887,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,66,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,6,6,21,NA
7119,270450001,4,SALAMANCA           ,406,CASTELLANA          ,11020208,1,441300,CALLE                   ,LOPEZ DE HOYOS                                    ,NUM,13,28006,44172859,447650552,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RESET,1,Anual,1,Abierta,567,567,43448,11020208,1,441300,CALLE                   ,LOPEZ DE HOYOS                                    ,NUM,13,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,3,3,6,NA
7120,100001614,10,LATINA              ,1003,LUCERO              ,20086839,1,2389,CALLE                   ,LA LATINA                                         ,NUM,15,28047,43629461,447250156,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR XERAR,1,Anual,1,Abierta,3306,3306,43451,20086839,1,2389,CALLE                   ,LA LATINA                                         ,NUM,15,  ,Calle peatonal,0.333333333,0.020833333,0.333333333,0.020833333,0.333333333,0.020833333,0.333333333,0.020833333,0,0,6,6,24,NA
7121,280020628,3,RETIRO              ,305,LOS JERONIMOS       ,11012937,1,273500,CALLE                   ,ESPALTER                                          ,NUM,5,28014,44139958,447381452,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL JARDIN DEL BOSCO,1,Anual,1,Abierta,1728,1728,43451,11012937,1,273500,CALLE                   ,ESPALTER                                          ,NUM,5,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,10,10,21,NA
7122,270170053,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11106816,1,294200,CALLE                   ,FERNANDO GABRIEL                                  ,NUM,5,28017,44575256,447509746,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL MIRADOR DE CANDELEDA,1,Anual,1,Abierta,9265,9265,43451,11106816,1,294200,CALLE                   ,FERNANDO GABRIEL                                  ,NUM,5,  ,Calle peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,25,25,91,NA
7123,170000749,17,VILLAVERDE          ,1704,LOS ROSALES         ,20061519,1,88903944,CALLE                   ,DULZURA                                           ,NUM,41,28041,44180454,44677795,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,TERRAZA LA PARRILLA,1,Anual,1,Abierta,3715,3715,43453,20061519,1,88903944,CALLE                   ,DULZURA                                           ,NUM,41,  ,Calle peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,10,10,39,NA
7124,200001077,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,20122670,1,2577,CALLE                   ,REPUBLICA CHECA                                   ,NUM,15,28032,44772655,447447043,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFETERIA RESTAURANTE COME Y BEBE,1,Anual,1,Abierta,7646,444,43454,20129183,1,88904186,CALLE                   ,AQUITANIA                                         ,NUM,26,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,28,16,80,NA
7125,280065889,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11133567,1,88904319,CALLE                   ,ALBASANZ                                          ,NUM,72,28037,44716057,447661744,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,ENTRE VINOS Y TOSTAS,2,Estacional,1,Abierta,576,NA,43454,11133567,1,88904319,CALLE                   ,ALBASANZ                                          ,NUM,72,  ,Acera,0.333333333,0,NA,NA,0.333333333,0,NA,NA,0,NA,4,NA,8,NA
7127,280038120,7,CHAMBERI            ,704,ALMAGRO             ,11041568,1,505700,CALLE                   ,MIGUEL ANGEL                                      ,NUM,16,28010,44138659,447632852,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,NEW YORK BURGER,1,Anual,1,Abierta,1599,1599,43468,11041568,1,505700,CALLE                   ,MIGUEL ANGEL                                      ,NUM,16,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,5,5,20,NA
7130,270415462,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022727,1,149800,CALLE                   ,CARTAGENA                                         ,NUM,103,28002,44283458,44767975,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,PATATIN COMPANY,1,Anual,1,Abierta,794,794,43475,31061007,1,149800,CALLE                   ,CARTAGENA                                         ,NUM,103,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,3,3,10,NA
7131,30000883,3,RETIRO              ,304,IBIZA               ,11012195,1,370400,CALLE                   ,IBIZA                                             ,NUM,41,28009,44287158,44744005,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,GOIKO GRILL,1,Anual,1,Abierta,273,273,43476,11012195,1,370400,CALLE                   ,IBIZA                                             ,NUM,41,  ,Bulevar,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,1,1,9,9,23,NA
7132,280010125,1,CENTRO              ,104,JUSTICIA            ,11005153,1,692300,PLAZA                   ,SANTA BARBARA                                     ,NUM,9,28004,44093759,447533752,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CERVECERIA CIEN MONTADITOS,1,Anual,1,Abierta,8838,8838,43479,11005153,1,692300,PLAZA                   ,SANTA BARBARA                                     ,NUM,9,  ,Plaza con bandas permanentes de circulación rodada,0.416666667,0,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,27,27,104,NA
7133,270563331,4,SALAMANCA           ,402,GOYA                ,11015096,1,19400,CALLE                   ,ALCANTARA                                         ,NUM,26,28006,44285458,44754735,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,VIDING ALCANTARA C.D.M.,1,Anual,1,Abierta,13765,13765,43482,11015096,1,19400,CALLE                   ,ALCANTARA                                         ,NUM,26,  ,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,32,32,80,NA
7134,270080823,4,SALAMANCA           ,405,LISTA               ,11019345,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,64,28006,44275358,44756705,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BEST,1,Anual,1,Abierta,3412,3412,43486,11019345,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,64,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,11,11,25,NA
7135,50000759,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11025726,1,417900,CALLE                   ,JUAN RAMON JIMENEZ                                ,NUM,24,28036,4417716,447924953,1,Puerta Calle,1,Abierto,50,NA,PB,NA,NA,NA,TENDERO BAR,1,Anual,1,Abierta,2456,2456,43486,31042957,1,574000,CALLE                   ,PEDRO MUGURUZA                                    ,NUM,2,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,7,7,22,NA
7136,270127845,8,FUENCARRAL-EL PARDO ,803,PEÑA GRANDE         ,11045555,1,379875,CALLE                   ,ISLA DE AROSA                                     ,NUM,47,28035,43918063,448151356,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,ARROCERÍA SIETE MARES,1,Anual,1,Abierta,1934,1934,43487,20154556,1,141550,AVENIDA                 ,CARDENAL HERRERA ORIA                             ,NUM,237,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,22,NA
7137,270564700,7,CHAMBERI            ,703,TRAFALGAR           ,11040142,1,622200,GLORIETA                ,QUEVEDO                                           ,NUM,9,28015,4402886,447608853,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,STARBUCKS,1,Anual,1,Abierta,2304,2304,43487,11040142,1,622200,GLORIETA                ,QUEVEDO                                           ,NUM,9,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,8,8,16,NA
7138,270118134,7,CHAMBERI            ,703,TRAFALGAR           ,11040614,1,694525,CALLE                   ,SANTA ENGRACIA                                    ,NUM,43,28010,44079559,447602253,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BEZANA,1,Anual,1,Abierta,27,1458,43493,11040614,1,694525,CALLE                   ,SANTA ENGRACIA                                    ,NUM,43,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,5,32,NA
7139,40003003,4,SALAMANCA           ,401,RECOLETOS           ,11013790,1,200710,CALLE                   ,COLUMELA                                          ,NUM,4,28001,44163559,447472352,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,MAGASAND,1,Anual,1,Abierta,3127,3127,43493,11013790,1,200710,CALLE                   ,COLUMELA                                          ,NUM,4,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,9,9,24,NA
7141,285044289,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11105889,1,279500,CALLE                   ,ESTEBAN COLLANTES                                 ,NUM,6,28017,44550057,447575347,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR,1,Anual,1,Abierta,576,288,43496,11105889,1,279500,CALLE                   ,ESTEBAN COLLANTES                                 ,NUM,6,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,4,2,8,NA
7142,270274739,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,20002743,1,795800,CALLE                   ,VIRGEN DE LA ROCA                                 ,NUM,2,28027,44416358,447614549,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFETERIA BAR NUEVO ZURICH,2,Estacional,1,Abierta,2027,NA,43501,20002743,1,795800,CALLE                   ,VIRGEN DE LA ROCA                                 ,NUM,2,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,8,NA,26,NA
7143,285046225,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109728,1,793700,CALLE                   ,VIRGEN DE LOURDES                                 ,NUM,22,28027,44423558,447634348,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA PINTA DEL 22,2,Estacional,1,Abierta,2227,NA,43501,11109728,1,793700,CALLE                   ,VIRGEN DE LOURDES                                 ,NUM,22,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,8,NA,32,NA
7144,280071954,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11107069,1,786200,CALLE                   ,VILLAESCUSA                                       ,NUM,6,28017,44629056,447478645,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR KA,2,Estacional,1,Abierta,1054,NA,43501,11107069,1,786200,CALLE                   ,VILLAESCUSA                                       ,NUM,6,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,6,NA,16,NA
7145,270541683,1,CENTRO              ,106,SOL                 ,11007762,1,654500,CALLE                   ,SAL                                               ,NUM,3,28012,44005059,447413453,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL SOPORTAL,1,Anual,1,Abierta,72,72,43502,20006998,1,498000,PLAZA                   ,MAYOR                                             ,NUM,32,  ,Plaza peatonal,0.416666667,0.041666667,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,2,2,20,20,80,NA
7146,270541775,2,ARGANZUELA          ,203,CHOPERA             ,11009104,1,667100,CALLE                   ,SAN EVARISTO                                      ,NUM,3,28045,44098458,447160252,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR RESTAURANTE KUCARAMAKARA,1,Anual,1,Abierta,16,16,43504,11009104,1,667100,CALLE                   ,SAN EVARISTO                                      ,NUM,3,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,8,8,16,NA
7147,280043240,10,LATINA              ,1007,LAS AGUILAS         ,11067902,1,543000,CALLE                   ,NUÑOMORAL                                         ,NUM,12,28044,43386162,446994758,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR CAFETERIA PORTUGAL,2,Estacional,1,Abierta,1652,NA,43507,11067902,1,543000,CALLE                   ,NUÑOMORAL                                         ,NUM,12,  ,Acera,0.333333333,0,NA,NA,0.333333333,0.020833333,NA,NA,0,NA,8,NA,24,NA
7148,280072991,15,CIUDAD LINEAL       ,1505,SAN PASCUAL         ,11111019,1,417600,CALLE                   ,JUAN PEREZ ZUÑIGA                                 ,NUM,19,28027,44495658,447704848,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR LAGO CERVECERIA,2,Estacional,1,Abierta,972,NA,43507,11111019,1,417600,CALLE                   ,JUAN PEREZ ZUÑIGA                                 ,NUM,19,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,3,NA,12,NA
7149,270484887,7,CHAMBERI            ,705,RIOS ROSAS          ,11041931,1,863,PLAZA                   ,DESCUBRIDOR DIEGO DE ORDAS                        ,NUM,2,28003,4405986,447694153,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR RESTAURANTE,1,Anual,1,Abierta,636,636,43508,11041931,1,863,PLAZA                   ,DESCUBRIDOR DIEGO DE ORDAS                        ,NUM,2,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,2,2,4,NA
7150,80000724,8,FUENCARRAL-EL PARDO ,807,MIRASIERRA          ,20088329,1,1404,CALLE                   ,CERRO MINGUETE                                    ,NUM,14,28035,43912763,448205257,1,Puerta Calle,1,Abierto,60,NA,PB,NA,NA,NA,LA CAÑERIA,2,Estacional,1,Abierta,43,NA,43509,20088329,1,1404,CALLE                   ,CERRO MINGUETE                                    ,NUM,14, A,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,5,NA,10, A
7151,100001570,10,LATINA              ,1002,PUERTA DEL ANGEL    ,11061834,1,285200,PASEO                   ,EXTREMADURA                                       ,NUM,134,28011,43750661,447361655,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR ARIAS,1,Anual,1,Abierta,48,48,43510,11061834,1,285200,PASEO                   ,EXTREMADURA                                       ,NUM,134,  ,Acera,0.333333333,0.041666667,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,3,3,6,NA
7152,270235738,4,SALAMANCA           ,401,RECOLETOS           ,11013898,1,172600,CALLE                   ,CLAUDIO COELLO                                    ,NUM,28,28001,44176459,447502252,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL LOBITO DE MAR,1,Anual,1,Abierta,4708,4708,43514,11013910,1,397400,CALLE                   ,JORGE JUAN                                        ,NUM,10,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,21,21,42,NA
7153,80001170,8,FUENCARRAL-EL PARDO ,808,EL GOLOSO           ,31016625,1,31000152,CALLE                   ,MONASTERIO DE MONTESCLAROS                        ,NUM,9,28049,44041664,448398556,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,TABERNA MANJAR IBÉRICO,1,Anual,1,Abierta,262,262,43515,31028792,1,31000136,AVENIDA                 ,MONASTERIO DE EL ESCORIAL                         ,NUM,33,  ,Superficie en parcela privada,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,12,12,30, A
